NWall SWall EWall OWall NPlayer SPlayer EPlayer OPlayer PlayerDistance Action QValue
True False False False False True False False 2 Down 23,33839
True False False False False True False False 2 Left 39,78593
True False False False False True False True 0 Up -78,57542
True False False False False True False True 0 Right 75,69366
True False False False False True False True 0 Down 32,16595
True False False False False True False True 0 Left -8,614157
True False False False False True False True 1 Up -38,6345
True False False False False True False True 1 Right 59,39785
True False False False False True False True 1 Down 59,09376
True False False False False True False True 1 Left 46,53791
True False False False False True False True 2 Up -58,23605
True False False False False True False True 2 Right 51,67093
True False False False False True False True 2 Down 38,61637
True False False False False True False True 2 Left 31,79193
True False False False False True True False 0 Up -59,56736
True False False False False True True False 0 Right 23,45028
True False False False False True True False 0 Down 19,4212
True False False False False True True False 0 Left 77,6458
True False False False False True True False 1 Up -50,2182
True False False False False True True False 1 Right 43,82439
True False False False False True True False 1 Down 52,48083
True False False False False True True False 1 Left 54,98512
True False False False False True True False 2 Up -58,39045
True False False False False True True False 2 Right 33,99446
True False False False False True True False 2 Down 50,05143
True False False False False True True False 2 Left 34,77186
True False False False False True True True 0 Up 0
True False False False False True True True 0 Right 0
True False False False False True True True 0 Down 0
True False False False False True True True 0 Left 0
True False False False False True True True 1 Up 0
True False False False False True True True 1 Right 0
True False False False False True True True 1 Down 0
True False False False False True True True 1 Left 0
True False False False False True True True 2 Up 0
True False False False False True True True 2 Right 0
True False False False False True True True 2 Down 0
True False False False False True True True 2 Left 0
True False False False True False False False 0 Up -35,51795
True False False False True False False False 0 Right 110,1229
True False False False True False False False 0 Down 125,3228
True False False False True False False False 0 Left 87,7659
True False False False True False False False 1 Up -47,79336
True False False False True False False False 1 Right 76,10512
True False False False True False False False 1 Down 100,0405
True False False False True False False False 1 Left 91,78055
True False False False True False False False 2 Up -34,63234
True False False False True False False False 2 Right 74,73395
True False False False True False False False 2 Down 67,65415
True False False False True False False False 2 Left 47,30201
True False False False True False False True 0 Up -51,56266
True False False False True False False True 0 Right 83,52125
True False False False True False False True 0 Down 96,30952
True False False False True False False True 0 Left 7,629857
True False False False True False False True 1 Up -31,62103
True False False False True False False True 1 Right 63,72727
True False False False True False False True 1 Down 68,45098
True False False False True False False True 1 Left 59,69118
True False False False True False False True 2 Up -42,43514
True False False False True False False True 2 Right 53,49655
True False False False True False False True 2 Down 48,22172
True False False False True False False True 2 Left 43,54529
True False False False True False True False 0 Up -41,25839
True False False False True False True False 0 Right 13,31711
True False False False True False True False 0 Down 76,59002
True False False False True False True False 0 Left 84,24416
True False False False True False True False 1 Up -38,20261
True False False False True False True False 1 Right 47,62489
True False False False True False True False 1 Down 60,6566
True False False False True False True False 1 Left 73,57475
True False False False True False True False 2 Up -47,85005
True False False False True False True False 2 Right 44,23043
True False False False True False True False 2 Down 58,13292
True False False False True False True False 2 Left 55,79594
True False False False True False True True 0 Up 0
True False False False True False True True 0 Right 0
True False False False True False True True 0 Down 0
True False False False True False True True 0 Left 0
True False False False True False True True 1 Up 0
True False False False True False True True 1 Right 0
True False False False True False True True 1 Down 0
True False False False True False True True 1 Left 0
True False False False True False True True 2 Up 0
True False False False True False True True 2 Right 0
True False False False True False True True 2 Down 0
True False False False True False True True 2 Left 0
True False False False True True False False 0 Up 0
True False False False True True False False 0 Right 0
True False False False True True False False 0 Down 0
True False False False True True False False 0 Left 0
True False False False True True False False 1 Up 0
True False False False True True False False 1 Right 0
True False False False True True False False 1 Down 0
True False False False True True False False 1 Left 0
True False False False True True False False 2 Up 0
True False False False True True False False 2 Right 0
True False False False True True False False 2 Down 0
True False False False True True False False 2 Left 0
True False False False True True False True 0 Up 0
True False False False True True False True 0 Right 0
True False False False True True False True 0 Down 0
True False False False True True False True 0 Left 0
True False False False True True False True 1 Up 0
True False False False True True False True 1 Right 0
True False False False True True False True 1 Down 0
True False False False True True False True 1 Left 0
True False False False True True False True 2 Up 0
True False False False True True False True 2 Right 0
True False False False True True False True 2 Down 0
True False False False True True False True 2 Left 0
True False False False True True True False 0 Up 0
True False False False True True True False 0 Right 0
True False False False True True True False 0 Down 0
True False False False True True True False 0 Left 0
True False False False True True True False 1 Up 0
True False False False True True True False 1 Right 0
True False False False True True True False 1 Down 0
True False False False True True True False 1 Left 0
True False False False True True True False 2 Up 0
True False False False True True True False 2 Right 0
True False False False True True True False 2 Down 0
True False False False True True True False 2 Left 0
True False False False True True True True 0 Up 0
True False False False True True True True 0 Right 0
True False False False True True True True 0 Down 0
True False False False True True True True 0 Left 0
True False False False True True True True 1 Up 0
True False False False True True True True 1 Right 0
True False False False True True True True 1 Down 0
True False False False True True True True 1 Left 0
True False False False True True True True 2 Up 0
True False False False True True True True 2 Right 0
True False False False True True True True 2 Down 0
True False False False True True True True 2 Left 0
True False False True False False False False 0 Up 0
True False False True False False False False 0 Right 0
True False False True False False False False 0 Down 0
True False False True False False False False 0 Left 0
True False False True False False False False 1 Up 0
True False False True False False False False 1 Right 0
True False False True False False False False 1 Down 0
True False False True False False False False 1 Left 0
True False False True False False False False 2 Up 0
True False False True False False False False 2 Right 0
True False False True False False False False 2 Down 0
True False False True False False False False 2 Left 0
True False False True False False False True 0 Up -28,67607
True False False True False False False True 0 Right 95,36911
True False False True False False False True 0 Down 27,69349
True False False True False False False True 0 Left -15,79694
True False False True False False False True 1 Up -51,46416
True False False True False False False True 1 Right 57,9268
True False False True False False False True 1 Down 60,66219
True False False True False False False True 1 Left -70,56
True False False True False False False True 2 Up -63,23609
True False False True False False False True 2 Right 65,16402
True False False True False False False True 2 Down 64,20861
True False False True False False False True 2 Left -35,19052
True False False True False False True False 0 Up -70,59728
True False False True False False True False 0 Right 14,70686
True False False True False False True False 0 Down 53,5541
True False False True False False True False 0 Left -73,17602
True False False True False False True False 1 Up -53,45082
True False False True False False True False 1 Right 41,29606
True False False True False False True False 1 Down 68,56155
True False False True False False True False 1 Left -59,53379
True False False True False False True False 2 Up -53,95804
True False False True False False True False 2 Right 41,82862
True False False True False False True False 2 Down 35,8506
True False False True False False True False 2 Left -71,61507
True False False True False False True True 0 Up 0
True False False True False False True True 0 Right 0
True False False True False False True True 0 Down 0
True False False True False False True True 0 Left 0
True False False True False False True True 1 Up 0
True False False True False False True True 1 Right 0
True False False True False False True True 1 Down 0
True False False True False False True True 1 Left 0
True False False True False False True True 2 Up 0
True False False True False False True True 2 Right 0
True False False True False False True True 2 Down 0
True False False True False False True True 2 Left 0
True False False True False True False False 0 Up -73,13799
True False False True False True False False 0 Right 26,68299
True False False True False True False False 0 Down 5,300855
True False False True False True False False 0 Left -78,06577
True False False True False True False False 1 Up -72,16396
True False False True False True False False 1 Right 22,74586
True False False True False True False False 1 Down 26,27216
True False False True False True False False 1 Left -53,88484
True False False True False True False False 2 Up -81,87943
True False False True False True False False 2 Right 35,72792
True False False True False True False False 2 Down 23,11138
True False False True False True False False 2 Left -58,18158
True False False True False True False True 0 Up -64,54886
True False False True False True False True 0 Right 55,76454
True False False True False True False True 0 Down -2,229782
True False False True False True False True 0 Left -46,28021
True False False True False True False True 1 Up -52,75505
True False False True False True False True 1 Right 73,70026
True False False True False True False True 1 Down 55,31678
True False False True False True False True 1 Left -42,88661
True False False True False True False True 2 Up -59,86318
True False False True False True False True 2 Right 43,35646
True False False True False True False True 2 Down 44,38678
True False False True False True False True 2 Left -52,29185
True False False True False True True False 0 Up -80,75197
True False False True False True True False 0 Right 9,403077
True False False True False True True False 0 Down -11,64474
True False False True False True True False 0 Left -75,97974
True False False True False True True False 1 Up -51,19401
True False False True False True True False 1 Right 47,59365
True False False True False True True False 1 Down 39,80542
True False False True False True True False 1 Left -60,51007
True False False True False True True False 2 Up -62,03693
True False False True False True True False 2 Right 30,11759
True False False True False True True False 2 Down 29,76094
True False False True False True True False 2 Left -62,52599
True False False True False True True True 0 Up 0
True False False True False True True True 0 Right 0
True False False True False True True True 0 Down 0
True False False True False True True True 0 Left 0
True False False True False True True True 1 Up 0
True False False True False True True True 1 Right 0
True False False True False True True True 1 Down 0
True False False True False True True True 1 Left 0
True False False True False True True True 2 Up 0
True False False True False True True True 2 Right 0
True False False True False True True True 2 Down 0
True False False True False True True True 2 Left 0
True False False True True False False False 0 Up -18,37725
True False False True True False False False 0 Right 78,01122
True False False True True False False False 0 Down 72,86134
True False False True True False False False 0 Left -20
True False False True True False False False 1 Up -47,08862
True False False True True False False False 1 Right 47,15204
True False False True True False False False 1 Down 58,88019
True False False True True False False False 1 Left -32,78455
True False False True True False False False 2 Up -35,91359
True False False True True False False False 2 Right 67,4535
True False False True True False False False 2 Down 66,19614
True False False True True False False False 2 Left -48,60351
True False False True True False False True 0 Up -20,57002
True False False True True False False True 0 Right 110,5252
True False False True True False False True 0 Down 90,4475
True False False True True False False True 0 Left -49,92611
True False False True True False False True 1 Up -19,10052
True False False True True False False True 1 Right 108,5878
True False False True True False False True 1 Down 90,69083
True False False True True False False True 1 Left -17,47182
True False False True True False False True 2 Up -37,56094
True False False True True False False True 2 Right 69,03884
True False False True True False False True 2 Down 70,42328
True False False True True False False True 2 Left -35,69925
True False False True True False True False 0 Up -45,1199
True False False True True False True False 0 Right -0,6227677
True False False True True False True False 0 Down 52,3481
True False False True True False True False 0 Left -87,42045
True False False True True False True False 1 Up -39,5714
True False False True True False True False 1 Right 55,44769
True False False True True False True False 1 Down 63,31971
True False False True True False True False 1 Left -53,7846
True False False True True False True False 2 Up -53,91687
True False False True True False True False 2 Right 37,46128
True False False True True False True False 2 Down 41,11953
True False False True True False True False 2 Left -57,74346
True False False True True False True True 0 Up 0
True False False True True False True True 0 Right 0
True False False True True False True True 0 Down 0
True False False True True False True True 0 Left 0
True False False True True False True True 1 Up 0
True False False True True False True True 1 Right 0
True False False True True False True True 1 Down 0
True False False True True False True True 1 Left 0
True False False True True False True True 2 Up 0
True False False True True False True True 2 Right 0
True False False True True False True True 2 Down 0
True False False True True False True True 2 Left 0
True False False True True True False False 0 Up 0
True False False True True True False False 0 Right 0
True False False True True True False False 0 Down 0
True False False True True True False False 0 Left 0
True False False True True True False False 1 Up 0
True False False True True True False False 1 Right 0
True False False True True True False False 1 Down 0
True False False True True True False False 1 Left 0
True False False True True True False False 2 Up 0
True False False True True True False False 2 Right 0
True False False True True True False False 2 Down 0
True False False True True True False False 2 Left 0
True False False True True True False True 0 Up 0
True False False True True True False True 0 Right 0
True False False True True True False True 0 Down 0
True False False True True True False True 0 Left 0
True False False True True True False True 1 Up 0
True False False True True True False True 1 Right 0
True False False True True True False True 1 Down 0
True False False True True True False True 1 Left 0
True False False True True True False True 2 Up 0
True False False True True True False True 2 Right 0
True False False True True True False True 2 Down 0
True False False True True True False True 2 Left 0
True False False True True True True False 0 Up 0
True False False True True True True False 0 Right 0
True False False True True True True False 0 Down 0
True False False True True True True False 0 Left 0
True False False True True True True False 1 Up 0
True False False True True True True False 1 Right 0
True False False True True True True False 1 Down 0
True False False True True True True False 1 Left 0
True False False True True True True False 2 Up 0
True False False True True True True False 2 Right 0
True False False True True True True False 2 Down 0
True False False True True True True False 2 Left 0
True False False True True True True True 0 Up 0
True False False True True True True True 0 Right 0
True False False True True True True True 0 Down 0
True False False True True True True True 0 Left 0
True False False True True True True True 1 Up 0
True False False True True True True True 1 Right 0
True False False True True True True True 1 Down 0
True False False True True True True True 1 Left 0
True False False True True True True True 2 Up 0
True False False True True True True True 2 Right 0
True False False True True True True True 2 Down 0
True False False True True True True True 2 Left 0
True False True False False False False False 0 Up 0
True False True False False False False False 0 Right 0
True False True False False False False False 0 Down 0
True False True False False False False False 0 Left 0
True False True False False False False False 1 Up 0
True False True False False False False False 1 Right 0
True False True False False False False False 1 Down 0
True False True False False False False False 1 Left 0
True False True False False False False False 2 Up 0
True False True False False False False False 2 Right 0
True False True False False False False False 2 Down 0
True False True False False False False False 2 Left 0
True False True False False False False True 0 Up -86,92722
True False True False False False False True 0 Right -75,55264
True False True False False False False True 0 Down 49,18731
True False True False False False False True 0 Left 7,38939
True False True False False False False True 1 Up -66,1462
True False True False False False False True 1 Right -85,22713
True False True False False False False True 1 Down 73,74864
True False True False False False False True 1 Left 32,18425
True False True False False False False True 2 Up -65,5181
True False True False False False False True 2 Right -70,45795
True False True False False False False True 2 Down 53,8658
True False True False False False False True 2 Left 44,60257
True False True False False False True False 0 Up -27,59262
True False True False False False True False 0 Right -33,38649
True False True False False False True False 0 Down 0
True False True False False False True False 0 Left 99,19515
True False True False False False True False 1 Up -79,62297
True False True False False False True False 1 Right -64,9933
True False True False False False True False 1 Down 59,77556
True False True False False False True False 1 Left 63,83247
True False True False False False True False 2 Up -85,66789
True False True False False False True False 2 Right -36,51486
True False True False False False True False 2 Down 42,98937
True False True False False False True False 2 Left 59,22334
True False True False False False True True 0 Up 0
True False True False False False True True 0 Right 0
True False True False False False True True 0 Down 0
True False True False False False True True 0 Left 0
True False True False False False True True 1 Up 0
True False True False False False True True 1 Right 0
True False True False False False True True 1 Down 0
True False True False False False True True 1 Left 0
True False True False False False True True 2 Up 0
True False True False False False True True 2 Right 0
True False True False False False True True 2 Down 0
True False True False False False True True 2 Left 0
True False True False False True False False 0 Up -80,22096
True False True False False True False False 0 Right -68,98365
True False True False False True False False 0 Down -6,977453
True False True False False True False False 0 Left 45,2878
True False True False False True False False 1 Up -70,02163
True False True False False True False False 1 Right -75,89268
True False True False False True False False 1 Down 26,0922
True False True False False True False False 1 Left 41,69814
True False True False False True False False 2 Up -82,19197
True False True False False True False False 2 Right -61,94212
True False True False False True False False 2 Down 26,06252
True False True False False True False False 2 Left 31,10785
True False True False False True False True 0 Up -102,6216
True False True False False True False True 0 Right -48,28017
True False True False False True False True 0 Down 53,27952
True False True False False True False True 0 Left 27,21922
True False True False False True False True 1 Up -41,07275
True False True False False True False True 1 Right -44,74297
True False True False False True False True 1 Down 43,72468
True False True False False True False True 1 Left 49,57059
True False True False False True False True 2 Up -56,81829
True False True False False True False True 2 Right -60,32537
True False True False False True False True 2 Down 36,2405
True False True False False True False True 2 Left 36,84731
True False True False False True True False 0 Up -90,53357
True False True False False True True False 0 Right -60,53698
True False True False False True True False 0 Down 33,71691
True False True False False True True False 0 Left 71,68899
True False True False False True True False 1 Up -77,80924
True False True False False True True False 1 Right -41,25391
True False True False False True True False 1 Down 51,48591
True False True False False True True False 1 Left 73,3455
True False True False False True True False 2 Up -61,1333
True False True False False True True False 2 Right -51,84305
True False True False False True True False 2 Down 38,47821
True False True False False True True False 2 Left 31,94524
True False True False False True True True 0 Up 0
True False True False False True True True 0 Right 0
True False True False False True True True 0 Down 0
True False True False False True True True 0 Left 0
True False True False False True True True 1 Up 0
True False True False False True True True 1 Right 0
True False True False False True True True 1 Down 0
True False True False False True True True 1 Left 0
True False True False False True True True 2 Up 0
True False True False False True True True 2 Right 0
True False True False False True True True 2 Down 0
True False True False False True True True 2 Left 0
True False True False True False False False 0 Up -3,378794
True False True False True False False False 0 Right -20
True False True False True False False False 0 Down 89,22974
True False True False True False False False 0 Left 45,75675
True False True False True False False False 1 Up -49,20707
True False True False True False False False 1 Right -35,38482
True False True False True False False False 1 Down 74,42951
True False True False True False False False 1 Left 62,58786
True False True False True False False False 2 Up -48,92506
True False True False True False False False 2 Right -60,92594
True False True False True False False False 2 Down 52,97382
True False True False True False False False 2 Left 51,30606
True False True False True False False True 0 Up -53,6933
True False True False True False False True 0 Right -84,82379
True False True False True False False True 0 Down 83,72319
True False True False True False False True 0 Left 41,23743
True False True False True False False True 1 Up -37,27626
True False True False True False False True 1 Right -71,48492
True False True False True False False True 1 Down 66,81605
True False True False True False False True 1 Left 58,5404
True False True False True False False True 2 Up -43,93935
True False True False True False False True 2 Right -55,08265
True False True False True False False True 2 Down 46,92681
True False True False True False False True 2 Left 44,42264
True False True False True False True False 0 Up -34,29684
True False True False True False True False 0 Right -35,54486
True False True False True False True False 0 Down 89,5713
True False True False True False True False 0 Left 73,08133
True False True False True False True False 1 Up -44,23798
True False True False True False True False 1 Right -39,67661
True False True False True False True False 1 Down 54,64479
True False True False True False True False 1 Left 80,43166
True False True False True False True False 2 Up -79,36752
True False True False True False True False 2 Right -54,87295
True False True False True False True False 2 Down 51,04163
True False True False True False True False 2 Left 34,26847
True False True False True False True True 0 Up 0
True False True False True False True True 0 Right 0
True False True False True False True True 0 Down 0
True False True False True False True True 0 Left 0
True False True False True False True True 1 Up 0
True False True False True False True True 1 Right 0
True False True False True False True True 1 Down 0
True False True False True False True True 1 Left 0
True False True False True False True True 2 Up 0
True False True False True False True True 2 Right 0
True False True False True False True True 2 Down 0
True False True False True False True True 2 Left 0
True False True False True True False False 0 Up 0
True False True False True True False False 0 Right 0
True False True False True True False False 0 Down 0
True False True False True True False False 0 Left 0
True False True False True True False False 1 Up 0
True False True False True True False False 1 Right 0
True False True False True True False False 1 Down 0
True False True False True True False False 1 Left 0
True False True False True True False False 2 Up 0
True False True False True True False False 2 Right 0
True False True False True True False False 2 Down 0
True False True False True True False False 2 Left 0
True False True False True True False True 0 Up 0
True False True False True True False True 0 Right 0
True False True False True True False True 0 Down 0
True False True False True True False True 0 Left 0
True False True False True True False True 1 Up 0
True False True False True True False True 1 Right 0
True False True False True True False True 1 Down 0
True False True False True True False True 1 Left 0
True False True False True True False True 2 Up 0
True False True False True True False True 2 Right 0
True False True False True True False True 2 Down 0
True False True False True True False True 2 Left 0
True False True False True True True False 0 Up 0
True False True False True True True False 0 Right 0
True False True False True True True False 0 Down 0
True False True False True True True False 0 Left 0
True False True False True True True False 1 Up 0
True False True False True True True False 1 Right 0
True False True False True True True False 1 Down 0
True False True False True True True False 1 Left 0
True False True False True True True False 2 Up 0
True False True False True True True False 2 Right 0
True False True False True True True False 2 Down 0
True False True False True True True False 2 Left 0
True False True False True True True True 0 Up 0
True False True False True True True True 0 Right 0
True False True False True True True True 0 Down 0
True False True False True True True True 0 Left 0
True False True False True True True True 1 Up 0
True False True False True True True True 1 Right 0
True False True False True True True True 1 Down 0
True False True False True True True True 1 Left 0
True False True False True True True True 2 Up 0
True False True False True True True True 2 Right 0
True False True False True True True True 2 Down 0
True False True False True True True True 2 Left 0
True False True True False False False False 0 Up 0
True False True True False False False False 0 Right 0
True False True True False False False False 0 Down 0
True False True True False False False False 0 Left 0
True False True True False False False False 1 Up 0
True False True True False False False False 1 Right 0
True False True True False False False False 1 Down 0
True False True True False False False False 1 Left 0
True False True True False False False False 2 Up 0
True False True True False False False False 2 Right 0
True False True True False False False False 2 Down 0
True False True True False False False False 2 Left 0
True False True True False False False True 0 Up 0
True False True True False False False True 0 Right 0
True False True True False False False True 0 Down 13,97785
True False True True False False False True 0 Left 0
True False True True False False False True 1 Up 0
True False True True False False False True 1 Right 0
True False True True False False False True 1 Down 0
True False True True False False False True 1 Left 0
True False True True False False False True 2 Up -17,96315
True False True True False False False True 2 Right -11,20602
True False True True False False False True 2 Down 27,85918
True False True True False False False True 2 Left 0
True False True True False False True False 0 Up -5,917842
True False True True False False True False 0 Right 0
True False True True False False True False 0 Down 7,207938
True False True True False False True False 0 Left -4,841774
True False True True False False True False 1 Up 0
True False True True False False True False 1 Right 0
True False True True False False True False 1 Down 0
True False True True False False True False 1 Left 0
True False True True False False True False 2 Up 0
True False True True False False True False 2 Right 0
True False True True False False True False 2 Down 0
True False True True False False True False 2 Left 0
True False True True False False True True 0 Up 0
True False True True False False True True 0 Right 0
True False True True False False True True 0 Down 0
True False True True False False True True 0 Left 0
True False True True False False True True 1 Up 0
True False True True False False True True 1 Right 0
True False True True False False True True 1 Down 0
True False True True False False True True 1 Left 0
True False True True False False True True 2 Up 0
True False True True False False True True 2 Right 0
True False True True False False True True 2 Down 0
True False True True False False True True 2 Left 0
True False True True False True False False 0 Up -24,36728
True False True True False True False False 0 Right -34,42076
True False True True False True False False 0 Down -1,907436
True False True True False True False False 0 Left -23,59022
True False True True False True False False 1 Up -10,62292
True False True True False True False False 1 Right -25,819
True False True True False True False False 1 Down 26,75292
True False True True False True False False 1 Left -8,763427
True False True True False True False False 2 Up -33,20575
True False True True False True False False 2 Right 0
True False True True False True False False 2 Down 27,97184
True False True True False True False False 2 Left -16,80176
True False True True False True False True 0 Up -27,83327
True False True True False True False True 0 Right -27,56678
True False True True False True False True 0 Down -36
True False True True False True False True 0 Left -26,57963
True False True True False True False True 1 Up -21,71038
True False True True False True False True 1 Right -29,97913
True False True True False True False True 1 Down 55,21792
True False True True False True False True 1 Left -34,00318
True False True True False True False True 2 Up -58,20608
True False True True False True False True 2 Right -52,45602
True False True True False True False True 2 Down 43,71328
True False True True False True False True 2 Left -51,78072
True False True True False True True False 0 Up -11,77932
True False True True False True True False 0 Right -18,45379
True False True True False True True False 0 Down -24,26686
True False True True False True True False 0 Left -14,57355
True False True True False True True False 1 Up -19,76584
True False True True False True True False 1 Right -6,623653
True False True True False True True False 1 Down 47,99669
True False True True False True True False 1 Left -14,91494
True False True True False True True False 2 Up -42,58877
True False True True False True True False 2 Right -38,54789
True False True True False True True False 2 Down 45,65985
True False True True False True True False 2 Left -31,2546
True False True True False True True True 0 Up 0
True False True True False True True True 0 Right 0
True False True True False True True True 0 Down 0
True False True True False True True True 0 Left 0
True False True True False True True True 1 Up 0
True False True True False True True True 1 Right 0
True False True True False True True True 1 Down 0
True False True True False True True True 1 Left 0
True False True True False True True True 2 Up 0
True False True True False True True True 2 Right 0
True False True True False True True True 2 Down 0
True False True True False True True True 2 Left 0
True False True True True False False False 0 Up 0
True False True True True False False False 0 Right -3,302971
True False True True True False False False 0 Down 0
True False True True True False False False 0 Left 0
True False True True True False False False 1 Up -12,21902
True False True True True False False False 1 Right 0
True False True True True False False False 1 Down 0
True False True True True False False False 1 Left -3,764331
True False True True True False False False 2 Up 0
True False True True True False False False 2 Right 0
True False True True True False False False 2 Down 0
True False True True True False False False 2 Left 0
True False True True True False False True 0 Up -6,416412
True False True True True False False True 0 Right -10,49441
True False True True True False False True 0 Down 29,9843
True False True True True False False True 0 Left -6,461856
True False True True True False False True 1 Up -12,8687
True False True True True False False True 1 Right -11,26843
True False True True True False False True 1 Down 25,84761
True False True True True False False True 1 Left -8,917899
True False True True True False False True 2 Up -38,30651
True False True True True False False True 2 Right -32,08377
True False True True True False False True 2 Down 71,3438
True False True True True False False True 2 Left -30,40894
True False True True True False True False 0 Up -7,605999
True False True True True False True False 0 Right 0
True False True True True False True False 0 Down 54,24861
True False True True True False True False 0 Left -13,97817
True False True True True False True False 1 Up -12,83224
True False True True True False True False 1 Right 0
True False True True True False True False 1 Down 56,22251
True False True True True False True False 1 Left 0
True False True True True False True False 2 Up -15,12985
True False True True True False True False 2 Right -22,02587
True False True True True False True False 2 Down 79,76904
True False True True True False True False 2 Left -21,01132
True False True True True False True True 0 Up 0
True False True True True False True True 0 Right 0
True False True True True False True True 0 Down 0
True False True True True False True True 0 Left 0
True False True True True False True True 1 Up 0
True False True True True False True True 1 Right 0
True False True True True False True True 1 Down 0
True False True True True False True True 1 Left 0
True False True True True False True True 2 Up 0
True False True True True False True True 2 Right 0
True False True True True False True True 2 Down 0
True False True True True False True True 2 Left 0
True False True True True True False False 0 Up 0
True False True True True True False False 0 Right 0
True False True True True True False False 0 Down 0
True False True True True True False False 0 Left 0
True False True True True True False False 1 Up 0
True False True True True True False False 1 Right 0
True False True True True True False False 1 Down 0
True False True True True True False False 1 Left 0
True False True True True True False False 2 Up 0
True False True True True True False False 2 Right 0
True False True True True True False False 2 Down 0
True False True True True True False False 2 Left 0
True False True True True True False True 0 Up 0
True False True True True True False True 0 Right 0
True False True True True True False True 0 Down 0
True False True True True True False True 0 Left 0
True False True True True True False True 1 Up 0
True False True True True True False True 1 Right 0
True False True True True True False True 1 Down 0
True False True True True True False True 1 Left 0
True False True True True True False True 2 Up 0
True False True True True True False True 2 Right 0
True False True True True True False True 2 Down 0
True False True True True True False True 2 Left 0
True False True True True True True False 0 Up 0
True False True True True True True False 0 Right 0
True False True True True True True False 0 Down 0
True False True True True True True False 0 Left 0
True False True True True True True False 1 Up 0
True False True True True True True False 1 Right 0
True False True True True True True False 1 Down 0
True False True True True True True False 1 Left 0
True False True True True True True False 2 Up 0
True False True True True True True False 2 Right 0
True False True True True True True False 2 Down 0
True False True True True True True False 2 Left 0
True False True True True True True True 0 Up 0
True False True True True True True True 0 Right 0
True False True True True True True True 0 Down 0
True False True True True True True True 0 Left 0
True False True True True True True True 1 Up 0
True False True True True True True True 1 Right 0
True False True True True True True True 1 Down 0
True False True True True True True True 1 Left 0
True False True True True True True True 2 Up 0
True False True True True True True True 2 Right 0
True False True True True True True True 2 Down 0
True False True True True True True True 2 Left 0
True True False False False False False False 0 Up 0
True True False False False False False False 0 Right 0
True True False False False False False False 0 Down 0
True True False False False False False False 0 Left 0
True True False False False False False False 1 Up 0
True True False False False False False False 1 Right 0
True True False False False False False False 1 Down 0
True True False False False False False False 1 Left 0
True True False False False False False False 2 Up 0
True True False False False False False False 2 Right 0
True True False False False False False False 2 Down 0
True True False False False False False False 2 Left 0
True True False False False False False True 0 Up -62,43995
True True False False False False False True 0 Right 32,78821
True True False False False False False True 0 Down -68,86073
True True False False False False False True 0 Left 8,193236
True True False False False False False True 1 Up -33,93845
True True False False False False False True 1 Right 61,0088
True True False False False False False True 1 Down -43,63435
True True False False False False False True 1 Left 47,45962
True True False False False False False True 2 Up -48,79872
True True False False False False False True 2 Right 56,79347
True True False False False False False True 2 Down -38,1394
True True False False False False False True 2 Left 48,53038
True True False False False False True False 0 Up -65,30146
True True False False False False True False 0 Right -22,79498
True True False False False False True False 0 Down -69,92924
True True False False False False True False 0 Left 34,33826
True True False False False False True False 1 Up -49,94622
True True False False False False True False 1 Right 46,70107
True True False False False False True False 1 Down -34,35197
True True False False False False True False 1 Left 71,73367
True True False False False False True False 2 Up -44,55406
True True False False False False True False 2 Right 42,91361
True True False False False False True False 2 Down -42,51577
True True False False False False True False 2 Left 61,20186
True True False False False False True True 0 Up 0
True True False False False False True True 0 Right 0
True True False False False False True True 0 Down 0
True True False False False False True True 0 Left 0
True True False False False False True True 1 Up 0
True True False False False False True True 1 Right 0
True True False False False False True True 1 Down 0
True True False False False False True True 1 Left 0
True True False False False False True True 2 Up 0
True True False False False False True True 2 Right 0
True True False False False False True True 2 Down 0
True True False False False False True True 2 Left 0
True True False False False True False False 0 Up -47,91772
True True False False False True False False 0 Right 51,27352
True True False False False True False False 0 Down -26,43151
True True False False False True False False 0 Left 72,95112
True True False False False True False False 1 Up -57,91409
True True False False False True False False 1 Right 69,47765
True True False False False True False False 1 Down -32,32214
True True False False False True False False 1 Left 80,51707
True True False False False True False False 2 Up -58,55703
True True False False False True False False 2 Right 45,62288
True True False False False True False False 2 Down -46,30524
True True False False False True False False 2 Left 47,70977
True True False False False True False True 0 Up -42,08953
True True False False False True False True 0 Right 37,13692
True True False False False True False True 0 Down -50,43989
True True False False False True False True 0 Left -15,4778
True True False False False True False True 1 Up -34,16435
True True False False False True False True 1 Right 56,33246
True True False False False True False True 1 Down -35,64767
True True False False False True False True 1 Left 51,55435
True True False False False True False True 2 Up -53,91428
True True False False False True False True 2 Right 38,54826
True True False False False True False True 2 Down -47,09335
True True False False False True False True 2 Left 34,39235
True True False False False True True False 0 Up -51,82958
True True False False False True True False 0 Right -32,27115
True True False False False True True False 0 Down -42,01951
True True False False False True True False 0 Left 65,0751
True True False False False True True False 1 Up -46,22321
True True False False False True True False 1 Right 40,66252
True True False False False True True False 1 Down -33,93372
True True False False False True True False 1 Left 41,64917
True True False False False True True False 2 Up -57,04043
True True False False False True True False 2 Right 28,85998
True True False False False True True False 2 Down -45,7035
True True False False False True True False 2 Left 42,47079
True True False False False True True True 0 Up 0
True True False False False True True True 0 Right 0
True True False False False True True True 0 Down 0
True True False False False True True True 0 Left 0
True True False False False True True True 1 Up 0
True True False False False True True True 1 Right 0
True True False False False True True True 1 Down 0
